ticket_id,title,description,category,priority,created_at,num_comments,is_reopened,resolution_duration_hours
1302,Ticket 1302: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2025-05-30 17:52:36.296865,3,False,14.65
1303,Ticket 1303: Issue with Software system,Detailed description for Software problem with priority Critical.,Software,Critical,2024-12-15 11:52:36.296875,11,False,55.98
1304,Ticket 1304: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2024-08-24 17:52:36.296884,5,True,70.25
1305,Ticket 1305: Issue with Network system,Detailed description for Network problem with priority Low.,Network,Low,2024-10-30 05:52:36.296892,9,False,18.38
1306,Ticket 1306: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2024-11-20 21:52:36.296902,4,True,20.56
1307,Ticket 1307: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2025-06-04 06:52:36.296911,15,False,17.84
1308,Ticket 1308: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2025-01-20 19:52:36.296921,8,True,30.85
1309,Ticket 1309: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2024-10-27 05:52:36.296930,6,True,112.73
1310,Ticket 1310: Issue with Network system,Detailed description for Network problem with priority Low.,Network,Low,2025-02-11 11:52:36.296940,7,False,16.04
1311,Ticket 1311: Issue with Other system,Detailed description for Other problem with priority High.,Other,High,2025-02-15 12:52:36.296949,7,False,24.44
1312,Ticket 1312: Issue with Other system,Detailed description for Other problem with priority Low.,Other,Low,2025-02-08 22:52:36.296958,11,False,17.74
1313,Ticket 1313: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2024-12-26 07:52:36.296967,11,False,26.69
1314,Ticket 1314: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2024-12-14 04:52:36.296976,3,True,80.87
1315,Ticket 1315: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2024-09-17 21:52:36.296985,10,False,19.84
1316,Ticket 1316: Issue with Network system,Detailed description for Network problem with priority Low.,Network,Low,2025-03-17 17:52:36.296994,9,False,10.59
1317,Ticket 1317: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2024-10-01 11:52:36.297002,13,False,64.7
1318,Ticket 1318: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2025-02-20 12:52:36.297016,14,False,16.51
1319,Ticket 1319: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2025-07-16 21:52:36.297025,4,True,128.41
1320,Ticket 1320: Issue with Software system,Detailed description for Software problem with priority Medium.,Software,Medium,2025-07-18 03:52:36.297034,3,False,22.36
1321,Ticket 1321: Issue with Software system,Detailed description for Software problem with priority Medium.,Software,Medium,2024-12-23 21:52:36.297042,4,True,29.47
1322,Ticket 1322: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2025-04-15 11:52:36.297051,2,False,87.38
1323,Ticket 1323: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2025-01-14 13:52:36.297060,14,True,51.04
1324,Ticket 1324: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2025-04-03 08:52:36.297070,14,True,48.93
1325,Ticket 1325: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2025-05-16 07:52:36.297079,5,False,15.47
1326,Ticket 1326: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2024-08-19 21:52:36.297087,2,True,51.39
1327,Ticket 1327: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2024-07-27 11:52:36.297096,1,False,13.34
1328,Ticket 1328: Issue with Software system,Detailed description for Software problem with priority Critical.,Software,Critical,2024-08-02 01:52:36.297105,7,False,40.23
1329,Ticket 1329: Issue with Account system,Detailed description for Account problem with priority Medium.,Account,Medium,2025-04-22 18:52:36.297114,9,True,36.38
1330,Ticket 1330: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2025-01-26 07:52:36.297123,0,True,50.84
1331,Ticket 1331: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2024-09-20 05:52:36.297133,4,False,28.23
1332,Ticket 1332: Issue with Network system,Detailed description for Network problem with priority Low.,Network,Low,2024-10-17 22:52:36.297142,3,False,17.8
1333,Ticket 1333: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2025-06-15 12:52:36.297151,4,False,29.45
1334,Ticket 1334: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2025-05-14 07:52:36.297160,3,False,9.66
1335,Ticket 1335: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2025-03-11 11:52:36.297169,11,False,13.48
1336,Ticket 1336: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2025-05-08 19:52:36.297177,5,False,42.67
1337,Ticket 1337: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2025-01-29 00:52:36.297186,2,False,34.53
1338,Ticket 1338: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2025-02-09 19:52:36.297195,10,False,42.23
1339,Ticket 1339: Issue with Other system,Detailed description for Other problem with priority Low.,Other,Low,2024-11-16 11:52:36.297203,6,False,7.39
1340,Ticket 1340: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2024-09-05 14:52:36.297212,11,False,26.67
1341,Ticket 1341: Issue with Network system,Detailed description for Network problem with priority Low.,Network,Low,2025-06-20 18:52:36.297222,6,False,19.61
1342,Ticket 1342: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2024-12-30 08:52:36.297230,4,False,14.42
1343,Ticket 1343: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2024-12-30 06:52:36.297239,15,False,25.99
1344,Ticket 1344: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2025-01-06 19:52:36.297248,7,False,33.52
1345,Ticket 1345: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2024-09-11 17:52:36.297257,5,False,20.21
1346,Ticket 1346: Issue with Other system,Detailed description for Other problem with priority Medium.,Other,Medium,2024-09-13 21:52:36.297265,9,False,16.0
1347,Ticket 1347: Issue with Other system,Detailed description for Other problem with priority Medium.,Other,Medium,2025-05-07 23:52:36.297274,10,False,15.22
1348,Ticket 1348: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2025-04-07 20:52:36.297283,0,False,46.41
1349,Ticket 1349: Issue with Software system,Detailed description for Software problem with priority Medium.,Software,Medium,2025-05-13 20:52:36.297292,15,False,29.66
1350,Ticket 1350: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2024-12-02 05:52:36.297301,9,True,18.62
1351,Ticket 1351: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2025-07-20 08:52:36.297311,6,False,58.33
1352,Ticket 1352: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2025-06-29 03:52:36.297319,11,False,19.57
1353,Ticket 1353: Issue with Other system,Detailed description for Other problem with priority High.,Other,High,2025-05-23 09:52:36.297328,10,False,28.74
1354,Ticket 1354: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2024-12-17 16:52:36.297339,4,False,46.45
1355,Ticket 1355: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2024-10-16 17:52:36.297348,8,True,136.16
1356,Ticket 1356: Issue with Network system,Detailed description for Network problem with priority Low.,Network,Low,2024-09-24 09:52:36.297357,5,True,21.84
1357,Ticket 1357: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2025-07-08 00:52:36.297366,7,False,33.79
1358,Ticket 1358: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2025-03-11 13:52:36.297375,1,False,84.32
1359,Ticket 1359: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2025-06-03 20:52:36.297383,11,False,10.02
1360,Ticket 1360: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2024-08-26 21:52:36.297393,9,True,46.21
1361,Ticket 1361: Issue with Network system,Detailed description for Network problem with priority Low.,Network,Low,2024-12-26 12:52:36.297402,9,False,17.94
1362,Ticket 1362: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2024-10-25 23:52:36.297411,11,True,20.8
1363,Ticket 1363: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2025-03-01 23:52:36.297420,13,False,24.1
1364,Ticket 1364: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2025-07-07 23:52:36.297429,4,False,23.81
1365,Ticket 1365: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2024-08-27 05:52:36.297437,7,False,30.81
1366,Ticket 1366: Issue with Other system,Detailed description for Other problem with priority High.,Other,High,2025-03-01 03:52:36.297446,9,False,20.36
1367,Ticket 1367: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2024-10-29 02:52:36.297456,13,True,58.19
1368,Ticket 1368: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2024-12-29 02:52:36.297466,13,True,36.9
1369,Ticket 1369: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2024-08-04 22:52:36.297475,2,False,6.24
1370,Ticket 1370: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2024-11-21 03:52:36.297485,11,False,34.14
1371,Ticket 1371: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2024-08-12 20:52:36.297493,11,False,62.33
1372,Ticket 1372: Issue with Account system,Detailed description for Account problem with priority Medium.,Account,Medium,2024-12-26 19:52:36.297502,0,False,9.76
1373,Ticket 1373: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2024-10-30 01:52:36.297511,15,False,53.5
1374,Ticket 1374: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2025-04-15 14:52:36.297520,12,False,16.24
